accession_name	genome_accession	Sequence_abundance	Adjusted_ANI	Eff_cov	Contig_name	completeness	contamination	contigs	taxonomy	species	sample	oat	day	genus	genus_group
zr28333_23	LeechJ_xxxx__AF66__bin.13	0.0338	98.28	0.242	AF66_k141_253	56.50470219	0	338	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	Lactococcus taiwanensis	oat_17_d3	oat_17	day3	Lactococcus	Lactococcus
zr28333_23	LeechJ_xxxx__AF73__bin.1	0.0913	98.79	0.2	AF73_k141_20	93.9594896	1.329958897	241	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pseudescherichia	Pseudescherichia spp.	oat_17_d3	oat_17	day3	Pseudescherichia	Pseudescherichia
zr28333_23	FontanaF_2023__SRR20746854__bin.2	0.0745	95.72	0.153	NODE_7_length_112150_cov_14.2384_ID_46122	100	0.01	195	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	Enterobacter intestinihominis	oat_17_d3	oat_17	day3	Enterobacter	Enterobacter
zr28333_23	CM_UNINA_FFOOD__FFOOD_226__bin.6	0.0411	99.19	0.126	NODE_2_length_319059_cov_34.9987_ID_36074	100	4.65	51	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B hirae	oat_17_d3	oat_17	day3	Enterococcus_B	Enterococcus
zr28333_2	EBC_082.15	66.8923	99.11	122	EBC_082.15_EBC_082_scaffold_602	92.69	4.54	82	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia	Kosakonia cowanii	oat_16_d1	oat_16	day1	Kosakonia	Kosakonia
zr28333_2	YouL_2022__SRR13308526__bin.24	21.8444	98.83	41	NODE_37_length_141872_cov_18.1171_ID_20191	88.99	4.01	218	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	Enterobacter ludwigii	oat_16_d1	oat_16	day1	Enterobacter	Enterobacter
zr28333_2	XieM_2019__SAMC044639__bin.32	6.9407	99.56	12.985	SAMC044639_k141_719	97.32240437	1.879781421	45	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea agglomerans	oat_16_d1	oat_16	day1	Pantoea	Pantoea
zr28333_2	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101	1.7969	97.14	5.377	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	99.62	0	53	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B lactis	oat_16_d1	oat_16	day1	Enterococcus_B	Enterococcus
zr28333_2	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6	1.3139	99.15	4.694	TGS12-29_k141_701	99.62546816	0	108	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B faecium	oat_16_d1	oat_16	day1	Enterococcus_B	Enterococcus
zr28333_2	SEM_41_S58.18	0.6076	95.44	1.421	SEM_41_S58.18_SEM_41_S58_scaffold_33	67.4	0	639	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_B	Pseudomonas B benzopyrenica	oat_16_d1	oat_16	day1	Pseudomonas_B	Pseudomonas_B
zr28333_2	EBC_134.5	0.4333	98.23	0.598	EBC_134.5_EBC_134_scaffold_561	98.39	8.33	294	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_16_d1	oat_16	day1	Clostridium	Clostridium
zr28333_2	LeechJ_xxxx__AF66__bin.10	0.1213	95.05	0.442	AF66_k141_123	56.71442781	1.66218638	987	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_16_d1	oat_16	day1	Clostridium	Clostridium
zr28333_2	GCF_009913915.1_ASM991391v1_genomic	0.0257	98.08	0.107	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	100	0	3	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc mesenteroides	oat_16_d1	oat_16	day1	Leuconostoc	Leuconostoc
zr28333_2	LeechJ_xxxx__AF66__bin.13	0.0127	98.02	0.085	AF66_k141_253	56.50470219	0	338	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	Lactococcus taiwanensis	oat_16_d1	oat_16	day1	Lactococcus	Lactococcus
zr28333_2	MAG_107	0.0111	96.79	0.075	MAG_107_0	67.86	8.62	565	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A	Bacillus A cereus	oat_16_d1	oat_16	day1	Bacillus_A	Bacillus
zr28333_12	GCF_009913915.1_ASM991391v1_genomic	21.1562	99	96	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	100	0	3	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc mesenteroides	oat_16_d2	oat_16	day2	Leuconostoc	Leuconostoc
zr28333_12	EBC_082.15	26.1866	98.92	52	EBC_082.15_EBC_082_scaffold_602	92.69	4.54	82	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia	Kosakonia cowanii	oat_16_d2	oat_16	day2	Kosakonia	Kosakonia
zr28333_12	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101	9.5155	97.52	31	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	99.62	0	53	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B lactis	oat_16_d2	oat_16	day2	Enterococcus_B	Enterococcus
zr28333_12	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5	5.463	99.38	30	WK028-2-L-48h-03A1_S20_k141_3165	99.88764045	0	19	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc citreum	oat_16_d2	oat_16	day2	Leuconostoc	Leuconostoc
zr28333_12	EBC_134.5	17.3058	99.39	26	EBC_134.5_EBC_134_scaffold_561	98.39	8.33	294	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_16_d2	oat_16	day2	Clostridium	Clostridium
zr28333_12	YouL_2022__SRR13308526__bin.24	11.2549	98.81	23	NODE_37_length_141872_cov_18.1171_ID_20191	88.99	4.01	218	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	Enterobacter ludwigii	oat_16_d2	oat_16	day2	Enterobacter	Enterobacter
zr28333_12	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6	4.1134	99.35	16	TGS12-29_k141_701	99.62546816	0	108	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B faecium	oat_16_d2	oat_16	day2	Enterococcus_B	Enterococcus
zr28333_12	LeechJ_xxxx__AF66__bin.10	3.5099	95.93	13.927	AF66_k141_123	56.71442781	1.66218638	987	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_16_d2	oat_16	day2	Clostridium	Clostridium
zr28333_12	LeechJ_xxxx__AF66__bin.13	0.6232	98.56	4.535	AF66_k141_253	56.50470219	0	338	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	Lactococcus taiwanensis	oat_16_d2	oat_16	day2	Lactococcus	Lactococcus
zr28333_12	XieM_2019__SAMC044639__bin.32	0.638	99.35	1.3	SAMC044639_k141_719	97.32240437	1.879781421	45	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea agglomerans	oat_16_d2	oat_16	day2	Pantoea	Pantoea
zr28333_12	MortensenS_xxxx__WK066-2-G-48h-05I1_S125__bin.1	0.165	95.84	0.255	WK066-2-G-48h-05I1_S125_k141_135	97.98387097	1.612903226	338	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium saccharoperbutylacetonicum	oat_16_d2	oat_16	day2	Clostridium	Clostridium
zr28333_12	SEM_41_S58.18	0.0547	95.08	0.139	SEM_41_S58.18_SEM_41_S58_scaffold_33	67.4	0	639	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_B	Pseudomonas B benzopyrenica	oat_16_d2	oat_16	day2	Pseudomonas_B	Pseudomonas_B
zr28333_12	LeechJ_xxxx__AF94__bin.2	0.0138	96.4	0.062	AF94_k141_14	92.18317972	0.806451613	467	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Sarcina	Sarcina perfringens	oat_16_d2	oat_16	day2	Sarcina	Sarcina
zr28333_34	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6	41.3574	99.89	304	WK002-1-L-48h-01F6_S30_k141_2565	100	0	16	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc falkenbergense	oat_22_d6	oat_22	day6	Leuconostoc	Leuconostoc
zr28333_34	FalardeauJ_2023__SRR20811279__bin.3	16.7196	99.02	70	NODE_1_length_274429_cov_22.9992_ID_7781	99.97	0.24	56	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus	Lactiplantibacillus plantarum	oat_22_d6	oat_22	day6	Lactiplantibacillus	Lactiplantibacillus
zr28333_34	GCF_004771075.1_ASM477107v1_genomic	8.8478	98.61	52	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome	99.08	0	2	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	Weissella confusa	oat_22_d6	oat_22	day6	Weissella	Weissella
zr28333_34	LeechJ_xxxx__AF66__bin.10	6.8668	97.64	38	AF66_k141_123	56.71442781	1.66218638	987	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_22_d6	oat_22	day6	Clostridium	Clostridium
zr28333_34	EBC_134.5	16.2273	95.19	34	EBC_134.5_EBC_134_scaffold_561	98.39	8.33	294	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_22_d6	oat_22	day6	Clostridium	Clostridium
zr28333_34	MAG_501	3.5131	98.85	20	MAG_501_0	100	0	46	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	Lactococcus lactis	oat_22_d6	oat_22	day6	Lactococcus	Lactococcus
zr28333_34	KharnaiorP_2023__SRR22859379__bin.8	2.0742	99.07	17	NODE_3_length_161229_cov_37.0000_ID_62026	99.96	0.01	43	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus	Pediococcus pentosaceus	oat_22_d6	oat_22	day6	Pediococcus	Pediococcus
zr28333_34	GCF_001885995.1_ASM188599v1_genomic	2.6737	98.01	15	GCF_001885995.1_ASM188599v1_genomic_NZ_JXKT01000001.1 Enterococcus italicus DSM 15952 Scaffold1, whole genome shotgun sequence	99.01	0	108	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_G	Enterococcus G italicus	oat_22_d6	oat_22	day6	Enterococcus_G	Enterococcus
zr28333_34	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38	0.2107	99	1.415	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	99.46	0	1	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus	Latilactobacillus curvatus	oat_22_d6	oat_22	day6	Latilactobacillus	Latilactobacillus
zr28333_34	LiZ_2019__SRS3379157__bin.3	0.4363	98.53	1.197	SRS3379157_k141_320	99.44609788	0.639880952	195	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	Enterobacter mori	oat_22_d6	oat_22	day6	Enterobacter	Enterobacter
zr28333_34	FontanaF_2023__SRR20746869__bin.1	0.2448	99.05	1.053	NODE_117_length_29172_cov_5.0000_ID_19762	69.12	1.15	872	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	Enterobacter asburiae B	oat_22_d6	oat_22	day6	Enterobacter	Enterobacter
zr28333_34	LeechJ_xxxx__AF27__bin.5	0.1617	95.2	0.949	AF27_k141_52	61.28164465	0.44837907	808	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_E	Pseudomonas E parafulva B	oat_22_d6	oat_22	day6	Pseudomonas_E	Pseudomonas_E
zr28333_34	SEM_41_S58.18	0.1226	95.34	0.435	SEM_41_S58.18_SEM_41_S58_scaffold_33	67.4	0	639	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_B	Pseudomonas B benzopyrenica	oat_22_d6	oat_22	day6	Pseudomonas_B	Pseudomonas_B
zr28333_34	YouL_2022__SRR13308526__bin.24	0.1298	98.58	0.37	NODE_37_length_141872_cov_18.1171_ID_20191	88.99	4.01	218	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	Enterobacter ludwigii	oat_22_d6	oat_22	day6	Enterobacter	Enterobacter
zr28333_34	CM_UNINA_FFOOD__FFOOD_277__bin.12	0.0828	98.75	0.263	NODE_4_length_117675_cov_11.9994_ID_3948	76	1.94	203	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_E	Pseudomonas E palmensis	oat_22_d6	oat_22	day6	Pseudomonas_E	Pseudomonas_E
zr28333_34	EBC_082.15	0.0932	98.35	0.258	EBC_082.15_EBC_082_scaffold_602	92.69	4.54	82	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia	Kosakonia cowanii	oat_22_d6	oat_22	day6	Kosakonia	Kosakonia
zr28333_34	MAG_312	0.0553	97.77	0.209	MAG_312_0	99.73	0.05	90	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	Acinetobacter baumannii	oat_22_d6	oat_22	day6	Acinetobacter	Acinetobacter
zr28333_34	LeechJ_2020__ERS3967699__bin.4	0.0987	96.13	0.207	ERS3967699_k141_45	66.72413793	1.724137931	322	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_E	Pseudomonas E sp003014915	oat_22_d6	oat_22	day6	Pseudomonas_E	Pseudomonas_E
zr28333_34	XieM_2019__SAMC044639__bin.32	0.0507	98.86	0.144	SAMC044639_k141_719	97.32240437	1.879781421	45	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea agglomerans	oat_22_d6	oat_22	day6	Pantoea	Pantoea
zr28333_34	MAG_107	0.0133	98.2	0.136	MAG_107_0	67.86	8.62	565	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A	Bacillus A cereus	oat_22_d6	oat_22	day6	Bacillus_A	Bacillus
zr28333_34	YulandiA_2020__SRS6115053__bin.10	0.0125	97	0.055	SRS6115053_k141_3360	97.73584906	0.377358491	114	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D gallinarum	oat_22_d6	oat_22	day6	Enterococcus_D	Enterococcus
zr28333_34	MAG_45	0.0078	99.02	0.04	MAG_45_0	85.45	0.19	536	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D casseliflavus	oat_22_d6	oat_22	day6	Enterococcus_D	Enterococcus
zr28333_31	KharnaiorP_2023__SRR22859379__bin.8	46.8296	99.25	316	NODE_3_length_161229_cov_37.0000_ID_62026	99.96	0.01	43	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus	Pediococcus pentosaceus	oat_17_d6	oat_17	day6	Pediococcus	Pediococcus
zr28333_31	CM_UNINA_FFOOD__FFOOD_425__bin.9	13.1802	99.19	76	NODE_1_length_598382_cov_75.9985_ID_32759	99.98	0	9	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus	Pediococcus acidilactici	oat_17_d6	oat_17	day6	Pediococcus	Pediococcus
zr28333_31	FalardeauJ_2023__SRR20811279__bin.3	15.6661	99	54	NODE_1_length_274429_cov_22.9992_ID_7781	99.97	0.24	56	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus	Lactiplantibacillus plantarum	oat_17_d6	oat_17	day6	Lactiplantibacillus	Lactiplantibacillus
zr28333_31	GCF_009913915.1_ASM991391v1_genomic	6.5258	99.6	34	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	100	0	3	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc mesenteroides	oat_17_d6	oat_17	day6	Leuconostoc	Leuconostoc
zr28333_31	LeechJ_2020__ERS3967691__bin.13	5.4521	97.96	30	ERS3967691_k141_96	92.61758691	1.533742331	211	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	Weissella cibaria	oat_17_d6	oat_17	day6	Weissella	Weissella
zr28333_31	LeechJ_xxxx__AF66__bin.10	4.1703	98.84	19	AF66_k141_123	56.71442781	1.66218638	987	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_17_d6	oat_17	day6	Clostridium	Clostridium
zr28333_31	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38	1.4659	99.12	8.104	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	99.46	0	1	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus	Latilactobacillus curvatus	oat_17_d6	oat_17	day6	Latilactobacillus	Latilactobacillus
zr28333_31	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5	1.1806	99.36	7.444	WK028-2-L-48h-03A1_S20_k141_3165	99.88764045	0	19	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc citreum	oat_17_d6	oat_17	day6	Leuconostoc	Leuconostoc
zr28333_31	EBC_134.5	2.9555	97.86	5.098	EBC_134.5_EBC_134_scaffold_561	98.39	8.33	294	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_17_d6	oat_17	day6	Clostridium	Clostridium
zr28333_31	GCF_004771075.1_ASM477107v1_genomic	0.5833	98.26	2.822	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome	99.08	0	2	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	Weissella confusa	oat_17_d6	oat_17	day6	Weissella	Weissella
zr28333_31	XieM_2019__SAMC044639__bin.32	0.7414	99.67	1.734	SAMC044639_k141_719	97.32240437	1.879781421	45	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea agglomerans	oat_17_d6	oat_17	day6	Pantoea	Pantoea
zr28333_31	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101	0.4002	99.08	1.497	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	99.62	0	53	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B lactis	oat_17_d6	oat_17	day6	Enterococcus_B	Enterococcus
zr28333_31	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072	0.2714	99.29	1.432	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072_NZ_CP025136.1 Lactobacillus sakei strain WiKim0072 chromosome, complete genome	99.46	0	3	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus	Latilactobacillus sakei	oat_17_d6	oat_17	day6	Latilactobacillus	Latilactobacillus
zr28333_31	EBC_082.15	0.506	97.94	1.154	EBC_082.15_EBC_082_scaffold_602	92.69	4.54	82	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia	Kosakonia cowanii	oat_17_d6	oat_17	day6	Kosakonia	Kosakonia
zr28333_31	LeechJ_xxxx__AF66__bin.13	0.0125	97.43	0.105	AF66_k141_253	56.50470219	0	338	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	Lactococcus taiwanensis	oat_17_d6	oat_17	day6	Lactococcus	Lactococcus
zr28333_31	WolfeBE_2014__932_Robiola_due_Latte__bin.1	0.0445	99.06	0.085	932_Robiola_due_Latte_k119_35	95.15138909	3.867375948	320	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_E	Pseudomonas E putida	oat_17_d6	oat_17	day6	Pseudomonas_E	Pseudomonas_E
zr28333_31	SEM_41_S58.18	0.0145	98.33	0.042	SEM_41_S58.18_SEM_41_S58_scaffold_33	67.4	0	639	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_B	Pseudomonas B benzopyrenica	oat_17_d6	oat_17	day6	Pseudomonas_B	Pseudomonas_B
zr28333_3	LeechJ_2020__ERS3967691__bin.13	80.8935	98.35	237	ERS3967691_k141_96	92.61758691	1.533742331	211	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	Weissella cibaria	oat_17_d1	oat_17	day1	Weissella	Weissella
zr28333_3	EBC_082.15	9.9888	98.19	12.126	EBC_082.15_EBC_082_scaffold_602	92.69	4.54	82	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia	Kosakonia cowanii	oat_17_d1	oat_17	day1	Kosakonia	Kosakonia
zr28333_3	XieM_2019__SAMC044639__bin.32	6.2144	99.58	7.739	SAMC044639_k141_719	97.32240437	1.879781421	45	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea agglomerans	oat_17_d1	oat_17	day1	Pantoea	Pantoea
zr28333_3	GCF_004771075.1_ASM477107v1_genomic	0.9358	98.35	2.411	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome	99.08	0	2	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	Weissella confusa	oat_17_d1	oat_17	day1	Weissella	Weissella
zr28333_3	SEM_41_S58.18	0.8369	99.26	1.302	SEM_41_S58.18_SEM_41_S58_scaffold_33	67.4	0	639	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_B	Pseudomonas B benzopyrenica	oat_17_d1	oat_17	day1	Pseudomonas_B	Pseudomonas_B
zr28333_3	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6	0.1514	99.69	0.36	TGS12-29_k141_701	99.62546816	0	108	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B faecium	oat_17_d1	oat_17	day1	Enterococcus_B	Enterococcus
zr28333_3	LeechJ_xxxx__AF73__bin.1	0.2552	99.22	0.348	AF73_k141_20	93.9594896	1.329958897	241	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pseudescherichia	Pseudescherichia spp.	oat_17_d1	oat_17	day1	Pseudescherichia	Pseudescherichia
zr28333_3	LeechJ_xxxx__AF66__bin.13	0.0743	98.72	0.331	AF66_k141_253	56.50470219	0	338	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	Lactococcus taiwanensis	oat_17_d1	oat_17	day1	Lactococcus	Lactococcus
zr28333_3	P.1_bin.1	0.2298	95.41	0.291	P.1_bin.1_k77_21174	98.9	0.71	143	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter	Cronobacter malonaticus	oat_17_d1	oat_17	day1	Cronobacter	Cronobacter
zr28333_3	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101	0.1331	97.34	0.265	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	99.62	0	53	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B lactis	oat_17_d1	oat_17	day1	Enterococcus_B	Enterococcus
zr28333_3	CM_UNINA_FFOOD__FFOOD_226__bin.6	0.0841	98.64	0.16	NODE_2_length_319059_cov_34.9987_ID_36074	100	4.65	51	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B hirae	oat_17_d1	oat_17	day1	Enterococcus_B	Enterococcus
zr28333_3	EBC_134.5	0.1188	95.78	0.109	EBC_134.5_EBC_134_scaffold_561	98.39	8.33	294	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_17_d1	oat_17	day1	Clostridium	Clostridium
zr28333_3	LeechJ_xxxx__AF66__bin.10	0.0349	97.96	0.085	AF66_k141_123	56.71442781	1.66218638	987	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_17_d1	oat_17	day1	Clostridium	Clostridium
zr28333_3	LeechJ_xxxx__AF15__bin.4	0.0489	97.02	0.074	AF15_k141_25	77.41789117	2.841329195	974	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A	Bacillus A pacificus	oat_17_d1	oat_17	day1	Bacillus_A	Bacillus
zr28333_14	GCF_009913915.1_ASM991391v1_genomic	45.3435	99.66	261	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	100	0	3	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc mesenteroides	oat_18_d2	oat_18	day2	Leuconostoc	Leuconostoc
zr28333_14	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5	10.336	99.37	72	WK028-2-L-48h-03A1_S20_k141_3165	99.88764045	0	19	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc citreum	oat_18_d2	oat_18	day2	Leuconostoc	Leuconostoc
zr28333_14	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101	9.6791	99.37	40	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	99.62	0	53	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B lactis	oat_18_d2	oat_18	day2	Enterococcus_B	Enterococcus
zr28333_14	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38	6.0578	99.29	37	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	99.46	0	1	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus	Latilactobacillus curvatus	oat_18_d2	oat_18	day2	Latilactobacillus	Latilactobacillus
zr28333_14	XieM_2019__SAMC044639__bin.32	11.6102	99.76	30	SAMC044639_k141_719	97.32240437	1.879781421	45	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea agglomerans	oat_18_d2	oat_18	day2	Pantoea	Pantoea
